employee_id,name,age,department,job_level,location,salary,years_with_company,last_performance_rating,is_remote,promotion_last_2_years,left_company,gender
E10648,Michelle Lewis,53,Marketing,Mid,London,35995,2,1,True,1,1,Female
E10649,Dustin Gonzales,44,IT,Senior,London,62609,8,4,False,1,1,Female
E10650,Carolyn Scott,42,Operations,VP,Tokyo,37021,37,1,False,1,1,Male
E10651,Jim Nelson,45,Sales,Junior,Bangalore,70511,16,1,True,1,0,Female
E10652,Melissa Martin,28,HR,C-level,New York,-10148,13,5,False,1,1,Male
E10653,Robert Perez,40,Finance,Lead,London,76520,4,4,False,0,1,Male
E10654,Shane Zimmerman,26,Marketing,Manager,Tokyo,75314,18,4,False,1,1,Male
E10655,Paul Dennis,40,Finance,Junior,Tokyo,125605,30,1,True,1,0,Female
E10656,Jason Merritt,31,HR,Junior,Tokyo,29726,4,2,True,0,0,Female
E10657,James Dean,31,Sales,Manager,Bangalore,61509,1,3,False,1,1,Male
E10658,Jerry Thompson,43,Marketing,Mid,Remote,110081,10,2,False,1,1,Male
E10659,Andrew Huffman,61,IT,Intern,Tokyo,67089,26,1,False,1,1,Female
E10660,Wanda Sanchez,41,Finance,Lead,Tokyo,60733,21,5,True,1,0,Male
E10661,Michael Trujillo,47,Marketing,Manager,San Francisco,91567,30,4,True,0,0,Male
E10662,John Arnold,39,HR,Junior,New York,3617,29,1,False,1,1,Female
E10663,Sharon Martin,64,Marketing,Junior,New York,27353,7,1,True,1,1,Male
E10664,Nicholas Johnson,43,Marketing,C-level,New York,-14211,13,2,True,1,0,Male
E10665,Matthew Reeves,57,IT,Intern,New York,56089,9,1,True,1,1,Male
E10666,Gordon Lin,21,Marketing,Manager,San Francisco,57858,4,3,False,0,1,Female
E10667,Nicole Moore,61,Sales,Intern,Bangalore,273526,16,5,True,1,1,Male
E10668,Rebecca Bauer,29,R&D,Manager,Berlin,41954,2,2,True,1,0,Male
E10669,Katherine Stephens,32,Marketing,Lead,Remote,96337,27,4,True,1,0,Male
E10670,Alexis Wright,43,HR,Manager,Berlin,96289,21,4,True,1,0,Non-binary
E10671,Lorraine Garcia,26,Sales,Mid,Remote,14965,8,3,False,0,1,Female
E10672,Robert Patel,46,HR,Junior,San Francisco,208692,3,4,False,1,1,Male
E10673,Rodney Rios,64,Finance,Junior,Remote,83143,21,3,False,0,1,Male
E10674,Bonnie Villanueva,59,Operations,Intern,Tokyo,20294,3,4,False,0,1,Female
E10675,Sheila Larson,50,Marketing,C-level,Tokyo,39131,3,3,True,0,0,Male
E10676,Mary Ramirez,56,Marketing,Intern,San Francisco,62787,9,3,False,0,1,Male
E10677,Mrs. Patricia Walker DVM,64,Operations,Junior,Berlin,72835,23,3,False,0,1,Female
E10678,Denise Dennis,56,Admin,Intern,New York,278057,20,1,True,1,1,Male
E10679,Jose Smith,21,HR,Senior,London,57267,21,4,True,0,0,Female
E10680,Linda Moore,63,Sales,Junior,New York,-996,20,1,False,1,1,Female
E10681,Amanda Boone DDS,20,Finance,Junior,Tokyo,241456,12,4,False,1,1,Male
E10682,Dr. Kelly Parker DDS,49,Finance,Mid,Remote,129450,28,1,True,1,0,Male
E10683,Juan Mcintyre,42,Sales,Senior,Bangalore,46199,4,4,True,0,0,Female
E10684,Michael Hall,39,IT,Senior,Remote,38807,2,4,True,0,1,Female
E10685,David Clark,22,Sales,Junior,Bangalore,191764,33,1,False,1,1,Male
E10686,Mark Flores,40,HR,Manager,Berlin,58789,10,1,True,1,0,Male
E10687,Brittany Golden,38,Finance,Manager,Bangalore,134505,22,1,True,1,0,Male
E10688,Andrew Espinoza,31,Sales,Intern,London,133153,14,3,True,1,0,Male
E10689,Gina Jones,63,Legal,Junior,Remote,58436,23,1,True,1,1,Male
E10690,Sarah Patel,31,R&D,C-level,Bangalore,82155,19,3,True,0,0,Male
E10691,Kevin Johnson,58,Marketing,Junior,Berlin,29581,33,4,True,1,1,Male
E10692,Shannon Pierce,29,Operations,Manager,San Francisco,81206,32,4,True,1,0,Male
E10693,Robert Garcia,37,Finance,Lead,Bangalore,164066,38,4,False,0,1,Male
E10694,Jennifer Brown,29,Operations,Intern,Remote,246493,12,5,False,0,1,Male
E10695,Shannon Padilla,32,Sales,Junior,San Francisco,253822,29,4,False,0,1,Male
E10696,Taylor Nunez,46,IT,Junior,San Francisco,40644,15,1,True,1,1,Female
E10697,Margaret Williams,54,Marketing,Mid,San Francisco,59199,20,4,True,0,1,Female
E10698,Michael Collins,31,Marketing,Lead,San Francisco,13347,26,3,True,1,0,Male
E10699,Megan Davenport,43,IT,Lead,New York,-9286,1,2,False,1,1,Female
E10700,Miguel Gonzalez,58,Legal,Junior,Tokyo,48287,26,2,True,1,1,Female
E10701,Kelly Delgado,31,Sales,Junior,Tokyo,43195,15,2,False,1,1,Female
E10702,Parker Tyler,51,R&D,Mid,Tokyo,72937,22,3,True,0,1,Male
E10703,Chad Anderson,36,R&D,Lead,Berlin,63442,5,4,True,0,0,Other
E10704,Elizabeth Bryant,55,R&D,Intern,Berlin,224213,4,3,False,0,1,Male
E10705,Bryan Bird,30,R&D,VP,Bangalore,-50000,0,5,False,1,1,Male
E10706,Robert Gardner,51,Sales,Lead,London,19187,13,2,False,0,1,Female
E10707,Andrew Miller,64,Sales,Intern,Remote,27082,31,4,False,1,1,Male
E10708,Isaac Brown,29,Admin,Senior,New York,87039,39,2,False,1,1,Female
E10709,Mallory Rivers,23,Legal,Director,London,115840,29,5,True,1,0,Male
E10710,Kyle Huff,44,Legal,Junior,Remote,17924,11,1,False,1,1,Female
E10711,Karen Juarez,28,IT,Senior,New York,25782,2,2,False,1,1,Male
E10712,Paul Gonzalez,33,Operations,Mid,Tokyo,80833,16,1,True,1,0,Female
E10713,Rebecca Prince,41,Finance,Mid,Remote,70610,0,4,False,1,1,Male
E10714,Joel Black,28,Marketing,Mid,Berlin,63796,7,2,False,0,1,Female
E10715,Jorge Sharp,59,IT,Intern,Berlin,34824,28,2,True,1,1,Female
E10716,Jay Strickland,33,Admin,Junior,Berlin,300370,21,3,True,0,0,Male
E10717,Amy Young,24,Finance,Lead,New York,2117,8,4,True,0,0,Female
E10718,Matthew Gallagher,59,IT,Intern,London,95953,27,1,False,1,1,Male
E10719,Derek Patterson,58,HR,Junior,Tokyo,43050,9,3,False,0,1,Male
E10720,Cody Crawford,33,Admin,Senior,New York,98859,37,5,False,0,1,Male
E10721,Stephanie Hansen,50,Operations,Lead,London,67594,18,2,False,1,1,Male
E10722,Melanie Baird,31,IT,Lead,Remote,74075,33,4,False,0,1,Male
E10723,Roger Diaz Jr.,42,Operations,Manager,New York,12674,15,2,False,1,1,Female
E10724,Angel Garcia,44,Legal,Lead,New York,17023,2,2,False,0,1,Female
E10725,Stephen Peters,29,Sales,Mid,Berlin,25939,-5,1,True,1,1,Female
E10726,Ryan Noble,30,Finance,C-level,San Francisco,20211,26,4,False,0,1,Male
E10727,Kim Wright,61,Sales,Intern,Bangalore,53442,10,4,False,0,1,Female
E10728,Sophia Gray,56,Marketing,Junior,Tokyo,185391,17,2,False,0,1,Female
E10729,Tracie Lopez,34,IT,Mid,Bangalore,140067,23,1,True,1,0,Male
E10730,Deanna Anderson,23,HR,Junior,London,222472,32,4,False,1,1,Female
E10731,Anne Perez,52,Finance,Junior,Tokyo,48807,3,4,True,0,1,Female
E10732,Derek Shaw,44,Marketing,Director,Bangalore,104212,25,2,False,1,1,Male
E10733,Sandra Hunt,38,HR,Director,San Francisco,53215,11,5,False,1,1,Male
E10734,John Coleman,23,IT,C-level,Remote,28814,6,4,False,1,1,Male
E10735,Alan Roman,36,Sales,Manager,Remote,-618,29,1,False,1,1,Female
E10736,Brian Reyes,47,Marketing,Intern,San Francisco,221964,15,3,True,0,0,Female
E10737,Kenneth Sanchez,18,Sales,Mid,Bangalore,113431,20,3,True,0,0,Male
E10738,Theresa Ewing,28,IT,Lead,New York,4820,23,1,False,1,1,Female
E10739,Anthony White,30,Operations,Senior,Tokyo,76038,0,2,False,1,1,Male
E10740,Adam Craig,56,HR,Junior,Tokyo,34626,30,3,False,1,1,Male
E10741,Roberto George,47,IT,Director,San Francisco,70701,14,2,False,1,1,Male
E10742,Jordan Lin,46,Finance,C-level,Tokyo,23394,26,4,True,0,0,Male
E10743,Jason Campos,36,Admin,Mid,Remote,150019,35,3,False,0,1,Male
E10744,Jessica Kline,47,Legal,Junior,San Francisco,-40431,37,1,False,1,1,Female
E10745,Jamie Sampson,33,R&D,Mid,Remote,14684,38,4,True,0,1,Female
E10746,Jim Tyler,20,Legal,Junior,Bangalore,181493,9,4,True,0,0,Female
E10747,Robin Peterson,42,Operations,VP,Remote,66674,39,4,False,1,1,Male
E10748,Kristin Cardenas,32,R&D,Mid,Bangalore,85584,1,4,True,0,1,Female
E10749,Hailey Jones,59,Finance,Intern,Bangalore,290410,37,2,True,1,1,Other
E10750,James Shaffer,48,Finance,Mid,New York,-2438,6,1,False,1,1,Female
E10751,Jerry Hernandez,31,IT,Intern,Bangalore,302316,31,1,False,1,1,Male
E10752,Ronald Russell,47,R&D,Manager,Remote,49856,29,2,True,0,1,Female
E10753,Sara Golden,59,Operations,Junior,Remote,57071,3,5,False,0,1,Male
E10754,Douglas Rice,30,Marketing,Mid,New York,-17793,26,4,True,1,0,Male
E10755,Brian Weaver,51,Finance,Lead,London,63820,34,3,False,1,1,Male
E10756,Erica Parker,25,Marketing,Senior,New York,4956,38,1,True,1,0,Female
E10757,Larry Rodriguez,24,Finance,Lead,San Francisco,105283,18,4,False,1,1,Male
E10758,Samantha Jones,44,Sales,Junior,London,181561,23,1,False,1,1,Male
E10759,Amanda Bishop,30,HR,Mid,San Francisco,21127,33,3,False,1,1,Female
E10760,Stephanie Wagner,50,Finance,Manager,Tokyo,32370,39,2,True,0,0,Female
E10761,David Allen,25,Operations,Director,Tokyo,64250,19,1,False,1,1,Male
E10762,Julie Collins,41,Sales,Intern,San Francisco,129133,17,4,False,0,1,Male
E10763,Robert Mcguire,47,Sales,Senior,Bangalore,49460,39,3,True,0,0,Female
E10764,Nicole Jackson,47,Finance,Mid,London,29573,24,4,False,1,1,Female
E10765,Carlos Love,35,Admin,Mid,Tokyo,147975,12,2,False,1,1,Male
E10766,Joseph Powell,20,IT,Senior,Remote,46929,0,2,False,1,1,Male
E10767,Michael King,31,Operations,Director,Berlin,69493,24,4,False,1,1,Male
E10768,Stephanie Weaver,52,Operations,Director,London,68157,23,3,False,1,1,Male
E10769,Amy Vance,29,Marketing,Lead,Remote,99694,33,1,False,1,1,Male
E10770,George Becker,59,HR,Junior,New York,-11207,25,1,False,1,1,Male
E10771,Joe Peterson,37,Marketing,Manager,New York,37019,23,4,False,1,1,Female
E10772,Ashley Camacho,20,Marketing,Senior,San Francisco,93480,33,4,True,1,0,Male
E10773,Nicole Page,47,Operations,Manager,New York,66083,18,4,True,1,0,Male
E10774,Paul Henry,51,IT,Junior,Bangalore,179477,36,1,True,1,1,Female
E10775,George Baldwin,25,HR,VP,Berlin,37265,39,5,False,0,1,Male
E10776,Terry Hood,18,R&D,Senior,Berlin,21097,3,2,True,0,1,Female
E10777,Amy Barnes,64,Marketing,Intern,New York,171698,21,3,True,1,1,Non-binary
E10778,Sandra Martinez,51,HR,Junior,New York,207955,27,1,False,1,1,Female
E10779,Samuel Lopez,54,Admin,C-level,Berlin,99895,3,5,False,0,1,Non-binary
E10780,Tammy Powers,37,R&D,Director,Tokyo,24887,38,4,False,0,1,Male
E10781,William Gutierrez,23,R&D,Manager,San Francisco,75972,24,4,True,0,0,Male
E10782,Sarah Woodward,20,Finance,Lead,Berlin,73804,2,1,True,1,0,Male
E10783,Christopher Zhang,31,Legal,Mid,London,105452,32,4,False,1,1,Male
E10784,Raymond Garcia,20,IT,C-level,San Francisco,32826,2,4,False,0,1,Male
E10785,Angelica Schmidt,55,Sales,Intern,Bangalore,227040,12,2,False,1,1,Male
E10786,Heather Jefferson,53,Legal,VP,New York,2713,34,3,True,0,1,Male
E10787,Meredith Woods,58,Sales,Intern,Tokyo,29366,12,3,True,0,1,Female
E10788,David Santiago,37,HR,Director,Bangalore,112404,22,2,False,1,1,Male
E10789,Larry Scott,45,IT,Manager,Remote,48011,20,1,False,1,1,Male
E10790,Javier Stone,20,Finance,Intern,London,174829,16,4,True,1,0,Male
E10791,Jonathan Bass,40,Operations,Mid,Bangalore,76499,3,1,True,1,0,Female
E10792,Tara Johnson,24,Admin,Junior,New York,263621,26,4,True,1,0,Male
E10793,Christina Ramirez,49,Admin,Director,New York,95104,30,5,True,0,0,Male
E10794,Kelli Walls,48,Marketing,Junior,Tokyo,193577,28,2,True,0,0,Female
E10795,David Barry,41,Admin,Lead,Bangalore,182199,22,2,False,1,1,Male
E10796,Danny Young,56,Admin,Junior,Berlin,180655,31,2,False,0,1,Female
E10797,Marcia Wright,48,IT,Senior,Bangalore,84607,37,5,False,1,1,Male
E10798,Heather Zhang,53,Legal,Mid,New York,-5972,33,1,False,1,1,Female
E10799,Allen Jackson,40,Admin,Senior,San Francisco,69077,21,4,True,0,0,Female
E10800,Emma Johnson,24,Operations,Senior,New York,63183,4,4,False,0,1,Male
E10801,James Ward,57,Sales,Intern,Remote,25879,25,1,True,1,1,Female
E10802,Deanna Gonzales,33,IT,Intern,Bangalore,212960,36,5,False,1,1,Male
E10803,Mike Foster,30,Legal,Intern,Bangalore,284460,13,3,True,1,0,Male
E10804,Alyssa Brown,39,IT,C-level,London,39185,31,4,False,1,1,Male
E10805,Jason Jones,43,Marketing,Senior,Remote,33132,35,3,True,0,0,Male
E10806,Courtney Boyd,31,Sales,C-level,Remote,7945,23,1,True,1,0,Male
E10807,Rachel Carney,19,Admin,Senior,London,89925,33,1,False,1,1,Female
E10808,Katherine Barton,38,Operations,Mid,Tokyo,48850,36,3,True,1,0,Female
E10809,Jerry Gonzalez,33,Sales,C-level,Bangalore,52065,20,5,True,1,0,Male
E10810,Veronica Taylor,60,Operations,Intern,Tokyo,124583,39,1,False,1,1,Female
E10811,James Johnson,39,Finance,Senior,Tokyo,39450,30,2,True,0,0,Female
E10812,Darren Aguilar,21,HR,VP,Berlin,52971,31,3,True,1,0,Male
E10813,Ronald Miller,60,Operations,Junior,New York,-9229,33,5,False,1,1,Male
E10814,Donald Martinez,49,HR,Lead,London,33512,29,1,False,1,1,Female
E10815,Rebecca Lopez,29,Admin,Intern,London,226012,28,5,True,0,0,Male
E10816,Amy Mcknight,44,Legal,Director,San Francisco,64554,3,1,False,1,1,Male
E10817,Michael Miller,40,Marketing,Junior,Bangalore,214793,8,1,False,1,1,Female
E10818,Cynthia Rowland,38,Marketing,Junior,London,244725,25,2,False,1,1,Male
E10819,Tanya Schneider,38,R&D,Intern,Berlin,140717,10,3,True,0,0,Non-binary
E10820,Willie Bauer,61,R&D,Junior,Remote,81368,8,4,True,0,1,Male
E10821,Michael Gibson DDS,19,Legal,Junior,Berlin,219709,15,3,True,0,0,Non-binary
E10822,Eric Shepherd,45,Marketing,Director,London,57663,9,3,False,1,1,Male
E10823,Miguel Watson,41,Finance,VP,Remote,65452,4,2,True,1,0,Male
E10824,Sheila Martinez,43,HR,Junior,San Francisco,192846,19,1,True,1,0,Male
E10825,Patrick Nguyen,59,IT,Intern,Berlin,218975,-5,4,False,0,1,Male
E10826,Evan Roberts,40,HR,VP,New York,40345,2,3,True,1,0,Male
E10827,Megan Roberts,63,Finance,Intern,San Francisco,36443,30,2,False,0,1,Female
E10828,Darlene Smith,50,Finance,Lead,Tokyo,74563,26,4,False,1,1,Male
E10829,Stephen Sanchez,38,Sales,Manager,Remote,45031,22,3,True,0,0,Female
E10830,Ashley Huang,22,Legal,Mid,Remote,83444,8,4,False,0,1,Female
E10831,George Myers,20,IT,Lead,Bangalore,115114,27,1,False,1,1,Male
E10832,Krystal Short,36,Sales,C-level,Bangalore,51342,39,1,False,1,1,Male
E10833,Dwayne Barnes,42,R&D,Mid,Remote,95146,13,4,False,0,1,Male
E10834,Terri Sharp,62,Marketing,Intern,Berlin,252958,30,3,True,0,1,Male
E10835,Charlene Thompson,24,Sales,Director,London,37249,24,2,True,1,0,Male
E10836,Erica Mcdonald,26,R&D,Lead,Tokyo,74992,14,5,False,1,1,Male
E10837,Sara Huang,28,Admin,C-level,Berlin,85399,2,1,True,1,0,Male
E10838,Guy Bowers,40,Sales,Manager,Bangalore,65599,27,3,True,0,0,Female
E10839,Pamela Johnson,35,Legal,Mid,New York,-28942,33,4,False,0,1,Other
E10840,Megan Mccoy,56,Finance,Junior,San Francisco,195828,8,5,False,0,1,Male
E10841,Kenneth Williams,30,Sales,Manager,Bangalore,55645,-5,2,False,1,1,Female
E10842,Kerry Castro,58,HR,Junior,London,33025,22,3,False,1,1,Male
E10843,Erin Greene,31,HR,C-level,Berlin,36045,-5,5,False,0,1,Male
E10844,Michael Hamilton II,49,Marketing,Director,Remote,95157,27,5,False,0,1,Non-binary
E10845,Barbara Harrison,19,Operations,Lead,Remote,51016,26,5,False,0,1,Male
E10846,Michael Fox,61,R&D,Junior,New York,165264,37,2,True,1,1,Male
E10847,Brenda Meadows,48,R&D,Senior,Tokyo,49171,14,4,True,1,0,Male
E10848,Gregory Fleming,18,Admin,Intern,San Francisco,309718,35,3,False,0,1,Male
E10849,Shannon Gonzalez,58,Legal,Intern,London,254949,0,1,False,1,1,Male
E10850,Russell Sosa,40,Legal,Mid,Berlin,78810,2,5,False,1,1,Male
E10851,Steven Palmer,63,Operations,Intern,San Francisco,67181,25,4,False,0,1,Female
E10852,Sonya Wheeler,23,Sales,Director,San Francisco,8161,16,4,False,1,1,Male
E10853,Joshua Smith,27,Finance,Intern,San Francisco,214828,15,1,True,1,0,Female
E10854,Benjamin Bailey,30,Sales,Junior,Berlin,22907,13,4,True,0,0,Female
E10855,Brandon Fuller,61,Legal,Intern,Tokyo,107834,7,3,True,1,1,Female
E10856,Lisa Charles,27,Legal,Junior,New York,131178,1,1,False,1,1,Female
E10857,James Munoz,29,Marketing,C-level,London,25620,35,3,True,0,0,Male
E10858,Steven Thornton,57,R&D,Intern,Bangalore,76062,29,2,True,1,1,Male
E10859,Michelle Diaz PhD,47,IT,Junior,Remote,234770,37,1,False,1,1,Male
E10860,Robert Jensen,59,R&D,Intern,San Francisco,40252,33,3,False,0,1,Male
E10861,John Odonnell,37,Finance,Mid,New York,24177,24,5,False,1,1,Other
E10862,Elaine Lynn,25,Operations,VP,London,82676,12,4,False,1,1,Male
E10863,Daniel Garner,32,HR,Mid,London,37966,1,4,False,0,1,Female
E10864,Karen Lee,50,HR,Mid,San Francisco,71130,4,2,False,1,1,Male
E10865,Kayla Stephenson,22,IT,Mid,Tokyo,100602,12,1,True,1,0,Male
E10866,Christina Curtis,64,Legal,Junior,Tokyo,185817,19,1,True,1,1,Female
E10867,Kyle Garcia,40,IT,Junior,Tokyo,170156,17,1,False,1,1,Female
E10868,Billy Gilbert,24,Operations,Intern,London,280645,10,5,False,0,1,Male
E10869,Jason Jones,42,Legal,Senior,London,16455,3,2,False,1,1,Female
E10870,Joshua Chapman,33,Finance,Intern,Tokyo,259882,25,2,False,1,1,Male
E10871,Nicholas Lee,24,Marketing,Intern,San Francisco,179137,29,4,True,1,0,Male
E10872,Gary Golden,25,Marketing,Director,New York,41687,0,4,True,1,0,Male
E10873,Edward Garrett,40,Sales,Manager,Bangalore,61237,24,4,False,0,1,Male
E10874,Grace Perez,32,HR,C-level,San Francisco,27041,31,2,True,1,0,Male
E10875,Stacey Nelson,37,IT,Mid,New York,-34015,24,1,False,1,1,Female
E10876,Linda Randall,56,Admin,Intern,San Francisco,143685,4,1,False,1,1,Non-binary
E10877,Jamie Walker,58,Sales,Junior,Bangalore,88454,21,2,True,1,1,Male
E10878,Elizabeth Nolan,51,Sales,Lead,Bangalore,102727,26,3,True,1,1,Male
E10879,Joshua Bray,43,Legal,Lead,Berlin,55524,17,2,False,0,1,Female
E10880,Kimberly Anderson,44,IT,Senior,Berlin,80838,-5,1,True,1,1,Female
E10881,Diana Stout,33,Sales,Junior,Bangalore,230385,6,2,True,1,0,Other
E10882,Wendy Reyes,44,Sales,Lead,San Francisco,47478,11,3,False,0,1,Male
E10883,Pamela Henry,31,HR,Mid,Bangalore,137326,26,3,True,0,0,Male
E10884,Anthony Sullivan,43,Admin,Manager,Tokyo,87439,22,1,False,1,1,Female
E10885,Daniel Morton,27,Admin,Senior,San Francisco,125169,21,4,True,0,0,Male
E10886,Lisa Perez,20,Marketing,Senior,San Francisco,21366,35,1,False,1,1,Female
E10887,Brandi Haas,62,Sales,Intern,Bangalore,88375,36,1,False,1,1,Male
E10888,Christopher Pittman,28,Legal,Lead,Remote,67344,9,5,False,1,1,Male
E10889,Zachary Mathews Jr.,50,Legal,Lead,Berlin,75867,22,2,False,1,1,Male
E10890,Brian Nguyen,59,IT,Intern,New York,40975,36,1,True,1,1,Female
E10891,Brenda Deleon,61,R&D,Junior,Remote,-37312,16,3,True,1,1,Female
E10892,Chelsea Reid DVM,61,Marketing,Intern,New York,52731,39,2,True,1,1,Male
E10893,Tracey Clark,19,HR,Mid,Remote,53816,29,1,True,1,0,Female
E10894,Brenda Banks,29,Sales,Lead,Bangalore,73771,7,1,True,1,0,Female
E10895,Jonathan Watson,40,HR,Junior,Berlin,55520,3,1,False,1,1,Female
E10896,Wesley Martinez,26,Legal,Senior,Remote,94325,33,3,False,0,1,Male
E10897,Sherry Mcknight,37,Marketing,Director,London,61352,31,5,False,0,1,Male
E10898,Ashley Russell,20,Operations,C-level,Tokyo,31550,31,3,True,0,0,Non-binary
E10899,Tyler Reese,59,IT,Intern,London,79213,10,3,False,1,1,Male
E10900,Linda Davila,43,Marketing,Manager,New York,23397,34,2,False,1,1,Male
E10901,Dr. Jeffrey Carroll,22,HR,Director,Bangalore,102744,27,3,False,1,1,Male
E10902,Jacob Johnson,30,HR,Mid,Tokyo,33642,31,1,False,1,1,Female
E10903,Sharon Nunez,21,Operations,Manager,New York,19054,26,2,True,1,0,Male
E10904,Linda Cole,42,Finance,Manager,Tokyo,92678,4,4,False,1,1,Female
E10905,Gary Beltran,56,Marketing,Intern,London,66407,13,1,False,1,1,Female
E10906,Kayla Nichols,35,R&D,Senior,London,89909,37,2,True,1,0,Male
E10907,Daniel Tapia,33,Finance,Manager,Remote,37425,13,4,True,1,0,Non-binary
E10908,Patrick Harrison,55,IT,Senior,Remote,15545,21,3,False,0,1,Female
E10909,Janet Franklin,23,Finance,Senior,Bangalore,95241,26,2,False,0,1,Female
E10910,Robert Meza,52,Admin,Director,New York,107325,20,4,False,1,1,Male
E10911,Teresa Young,23,Sales,Senior,Remote,27256,11,1,False,1,1,Male
E10912,Andrew Thompson,62,Sales,Intern,Bangalore,282133,14,4,False,0,1,Male
E10913,Melissa Cooper,31,Marketing,Senior,San Francisco,48926,9,1,True,1,0,Female
E10914,Jeffery Wilkins,56,Sales,Junior,Bangalore,57536,8,4,False,0,1,Female
E10915,Jacqueline Chapman,26,Operations,Manager,Berlin,62970,27,1,False,1,1,Female
E10916,Ms. Melinda Evans,40,Operations,Senior,London,68810,20,1,True,1,0,Female
E10917,Ashley Torres,54,HR,Manager,Remote,60158,24,3,True,0,1,Male
E10918,Jacqueline Shaw,41,IT,Junior,Bangalore,238018,10,5,True,0,0,Male
E10919,Kirsten Harmon,56,IT,Intern,Berlin,65754,4,1,False,1,1,Female
E10920,Paula Hawkins,57,Marketing,Intern,New York,15946,24,2,True,1,1,Male
E10921,Joseph Pearson,62,R&D,Junior,San Francisco,80622,39,1,True,1,1,Male
E10922,Anthony Morales,47,Operations,C-level,Berlin,20978,4,3,False,0,1,Male
E10923,Lisa Hensley,39,IT,Mid,Berlin,66018,5,1,True,1,0,Male
E10924,Ronald Reed,63,Operations,Intern,Tokyo,123353,23,2,True,1,1,Male
E10925,Mr. Shannon Davenport,38,Finance,Lead,New York,52307,18,5,True,1,0,Male
E10926,Keith Smith,34,Finance,Director,San Francisco,27522,18,2,False,1,1,Male
E10927,Anne Thompson,58,R&D,Intern,Tokyo,60946,39,5,False,0,1,Male
E10928,Kelly Williams,23,R&D,Senior,Bangalore,82686,38,1,True,1,1,Female
E10929,Andre Barker,42,Sales,Intern,Berlin,196262,38,5,True,1,0,Male
E10930,Jeffrey Crosby,18,HR,Junior,New York,-10257,8,1,True,1,0,Female
E10931,David Guerrero MD,27,HR,C-level,San Francisco,21700,25,2,True,1,0,Male
E10932,Shannon Sanders,26,Sales,Lead,New York,33488,33,2,True,1,0,Female
E10933,Mathew Morales MD,48,Operations,Intern,San Francisco,147262,16,3,True,0,0,Female
E10934,Carla Ashley MD,53,Admin,Senior,New York,97299,18,3,True,1,1,Male
E10935,Philip Dunlap,47,Legal,Lead,Tokyo,40928,6,3,False,0,1,Male
E10936,Brian Wong,43,R&D,C-level,New York,-15640,3,1,False,1,1,Male
E10937,Dr. Keith Hunt,21,Marketing,Senior,New York,20721,27,1,False,1,1,Female
E10938,Marc Orr,41,Marketing,Intern,Berlin,232502,39,3,True,0,0,Male
E10939,James Summers,22,Legal,Senior,New York,27945,12,5,True,0,0,Male
E10940,Maria Marshall,39,Sales,Junior,Remote,129682,26,2,False,1,1,Female
E10941,Kelly Johnson,26,IT,Junior,Berlin,181870,6,4,False,1,1,Male
E10942,Jeffrey Roberson,23,IT,Junior,Remote,80354,9,4,False,0,1,Female
E10943,Jerry Rodriguez,34,Admin,Junior,San Francisco,229700,5,3,True,0,0,Female
E10944,Maria Johnson,60,Legal,Intern,San Francisco,83299,29,2,True,1,1,Male
E10945,Joshua Franco,57,Finance,Intern,London,35489,12,2,False,1,1,Male
E10946,Elizabeth Ortiz,20,Admin,Manager,London,106941,21,1,True,1,0,Female
E10947,Thomas Jones,59,Finance,Junior,London,185666,23,4,False,1,1,Female
E10948,Juan Martin,27,Marketing,Mid,New York,-10411,15,4,False,0,1,Female
E10949,Danielle Hernandez,43,HR,Senior,London,54945,1,2,True,1,0,Male
E10950,Tanya Mccullough,50,Sales,Lead,San Francisco,37239,0,3,True,1,1,Male
E10951,Nathan Cook,59,Admin,Intern,San Francisco,130979,25,5,False,1,1,Male
E10952,Angelica Brown MD,50,R&D,Mid,Bangalore,-50000,21,2,False,1,1,Male
E10953,Christina Wu,41,R&D,Lead,Remote,54752,39,1,True,1,1,Female
E10954,Christopher Kim,23,Sales,Junior,Bangalore,58482,21,1,False,1,1,Female
E10955,Justin Rivera,43,R&D,Lead,Berlin,36045,2,2,False,1,1,Female
E10956,Christopher Smith,63,HR,Intern,Remote,61722,39,4,False,1,1,Other
E10957,John Jones,33,Admin,Intern,London,277771,32,4,False,0,1,Male
E10958,Michael Lambert,41,Admin,Junior,London,268526,10,1,False,1,1,Male
E10959,Andre Jones,22,Finance,C-level,New York,-14515,28,5,True,1,0,Male
E10960,Brett Rodriguez,40,Legal,Senior,Remote,69956,9,2,True,1,0,Male
E10961,Christopher Stanley,43,HR,Director,Berlin,76707,34,2,True,1,0,Male
E10962,Bryan Hill,46,HR,Lead,Tokyo,65135,29,3,False,0,1,Male
E10963,Xavier Jenkins,62,Marketing,Intern,Berlin,117427,30,1,True,1,1,Female
E10964,Sabrina Harper,30,Legal,Manager,Bangalore,113497,4,3,False,0,1,Male
E10965,Sarah Patel,25,Finance,Junior,San Francisco,185029,39,5,False,1,1,Male
E10966,Ashley Krueger,21,Admin,Junior,New York,59346,39,1,False,1,1,Female
E10967,Mary Rasmussen,35,IT,Junior,Berlin,220094,5,4,True,0,1,Female
E10968,Hannah Whitney,57,IT,Intern,Berlin,244318,16,4,True,1,1,Male
E10969,Kaitlyn Hill,42,HR,Director,Remote,74455,33,3,True,1,0,Male
E10970,Dr. Erin Walker MD,34,Legal,Senior,Bangalore,83604,11,1,False,1,1,Female
